loan_id,balance,mortgage_rate,seasoning_months,fico,ltv,state
3155,214548.72,0.055997,98,776,0.7173,WA
3156,198905.78,0.042314,247,770,0.8309,VA
3157,938739.71,0.050563,234,790,0.7278,CA
3158,250555.38,0.035067,206,718,0.7945,NC
3159,146437.88,0.052854,276,744,0.8158,NJ
3160,206034.8,0.050516,170,796,0.6466,VA
3161,275624.43,0.046755,45,708,0.8253,Other
3162,360771.53,0.068346,128,766,0.7386,FL
3163,362093.75,0.040938,70,730,0.8402,PA
3164,382497.18,0.059564,95,749,0.7397,FL
3165,211042.09,0.074367,137,744,0.7853,AZ
3166,328797.78,0.063273,104,705,0.7932,TX
3167,190188.93,0.052185,262,728,0.8113,FL
3168,213450.59,0.041159,37,747,0.7612,AZ
3169,186657.56,0.038879,61,735,0.7976,CA
3170,165251.7,0.048384,60,811,0.8046,NJ
3171,455383.08,0.04563,263,785,0.7257,IL
3172,384567.75,0.045305,64,753,0.7886,IL
3173,437792.1,0.049237,162,706,0.9245,CA
3174,287130.15,0.051478,144,703,0.8324,CA
3175,400137.48,0.057352,49,829,0.5792,NY
3176,127697.54,0.040122,39,695,0.7867,NY
3177,415978.72,0.045678,38,745,0.7154,Other
3178,305499.65,0.050903,202,756,0.8119,NC
3179,374070.41,0.050545,278,726,0.7878,PA
3180,334706.89,0.070864,104,695,0.8732,TX
3181,180922.71,0.054822,122,705,0.8417,AZ
3182,143757.35,0.036364,12,715,0.8326,TX
3183,204756.27,0.056682,210,708,0.7473,Other
3184,363746.61,0.057957,125,800,0.7519,Other
3185,384823.91,0.051249,54,740,0.8483,Other
3186,152424.7,0.040366,246,716,0.729,TX
3187,181408.25,0.070081,113,745,0.7597,CA
3188,203728.59,0.041801,237,770,0.7711,PA
3189,240196.53,0.059108,158,724,0.7991,NY
3190,152829.34,0.054501,277,781,0.8154,FL
3191,148758.09,0.058508,66,683,0.8671,IL
3192,194886.79,0.069569,161,793,0.7532,GA
3193,293259.81,0.058116,175,740,0.8209,FL
3194,165832.34,0.046913,179,738,0.82,FL
3195,267771.27,0.06356,104,709,0.8096,PA
3196,454225.37,0.046189,112,685,0.8111,CA
3197,157031.09,0.054136,58,665,0.8962,GA
3198,257068.9,0.039569,219,706,0.7731,VA
3199,447369.67,0.042167,26,766,0.7533,AZ
3200,233696.66,0.053014,108,697,0.7604,NC
3201,217912.45,0.056181,37,670,0.8788,NJ
3202,476190.43,0.035476,51,699,0.8781,AZ
3203,245784.17,0.057473,171,723,0.7483,NJ
3204,463713.77,0.044306,87,724,0.7865,VA
3205,342160.23,0.065297,241,734,0.7613,CA
3206,241764.62,0.04898,22,786,0.7929,GA
3207,350060.31,0.041264,103,796,0.8011,CA
3208,325853.21,0.053258,55,830,0.676,CA
3209,446590.47,0.043338,85,667,0.6903,NJ
3210,220409.95,0.065189,209,701,0.8723,CA
3211,287374.85,0.052505,95,771,0.7547,FL
3212,274393.35,0.050983,125,720,0.8002,VA
3213,387265.84,0.058418,145,779,0.7935,IL
3214,177845.3,0.042451,59,749,0.7538,NC
3215,445806.23,0.039608,174,811,0.6854,VA
3216,347961.79,0.056584,128,787,0.7204,NJ
3217,155964.5,0.041503,215,788,0.7618,Other
3218,485880.64,0.0415,147,721,0.8408,TX
3219,770921.54,0.060868,146,736,0.8652,CA
3220,442778.66,0.057751,146,726,0.8126,FL
3221,536136.0,0.039962,238,672,0.8332,NC
3222,293143.38,0.046309,228,806,0.7656,CA
3223,133562.23,0.043463,262,774,0.7012,NY
3224,123025.36,0.070263,59,724,0.8652,IL
3225,316407.72,0.06156,256,799,0.7381,VA
3226,216124.42,0.048292,38,712,0.7935,WA
3227,186920.87,0.058262,137,657,0.8054,TX
3228,274241.39,0.038938,108,785,0.7713,TX
3229,372135.52,0.045774,80,682,0.8175,GA
3230,146716.75,0.053549,191,731,0.7833,WA
3231,230499.75,0.057022,80,749,0.6884,CA
3232,556510.77,0.051525,159,757,0.7432,NC
3233,173879.92,0.05498,152,778,0.7178,TX
3234,417229.84,0.053283,116,766,0.7778,TX
3235,226810.73,0.050864,153,765,0.7444,FL
3236,360629.79,0.049539,174,704,0.6796,VA
3237,462220.52,0.048237,245,753,0.7477,NC
3238,393791.47,0.054819,31,672,0.7677,NJ
3239,424692.99,0.056608,39,810,0.6656,NC
3240,168010.69,0.054484,70,677,0.8862,NY
3241,465630.12,0.040714,168,724,0.7098,TX
3242,192199.29,0.042511,113,681,0.8472,WA
3243,317043.35,0.056489,122,707,0.784,CA
3244,316858.56,0.067217,281,741,0.7441,AZ
3245,350917.05,0.054024,16,716,0.7524,VA
3246,328282.73,0.048383,87,791,0.7506,NC
3247,192969.13,0.054743,153,750,0.7927,IL
3248,153669.53,0.041132,29,719,0.7124,VA
3249,417715.94,0.065589,257,734,0.8429,CA
3250,306700.06,0.054366,340,795,0.6718,PA
3251,473174.53,0.045805,40,781,0.763,TX
3252,276473.48,0.050832,78,689,0.7663,PA
3253,149892.86,0.04723,159,709,0.7846,GA
3254,435721.41,0.065617,203,761,0.6974,TX
3255,238788.43,0.050478,106,756,0.7393,CA
3256,329029.13,0.054054,265,693,0.8117,IL
3257,210795.4,0.058237,247,774,0.6923,Other
3258,591215.44,0.045092,208,700,0.8313,GA
3259,190145.69,0.054437,193,799,0.7498,NJ
3260,242354.45,0.055244,98,764,0.894,Other
3261,296070.21,0.036959,149,689,0.8718,VA
3262,172563.05,0.055027,125,716,0.8602,NC
3263,327333.17,0.052042,71,715,0.7138,NY
3264,582660.36,0.0538,210,747,0.6759,NJ
3265,226226.51,0.052856,106,731,0.7732,TX
3266,336991.93,0.055092,51,688,0.9156,VA
3267,81859.04,0.065873,84,677,0.9597,TX
3268,277196.48,0.040705,164,765,0.7234,GA
3269,245028.78,0.049078,296,753,0.7391,AZ
3270,195179.72,0.059166,95,745,0.8028,IL
3271,458929.88,0.057309,157,752,0.7595,CA
3272,243577.47,0.057094,232,712,0.7963,CA
3273,260441.91,0.080036,202,748,0.8046,GA
3274,238056.47,0.058641,78,850,0.818,TX
3275,119065.95,0.063809,182,793,0.7981,CA
3276,169499.64,0.049429,163,727,0.885,FL
3277,434735.06,0.042571,56,716,0.7091,IL
3278,109154.79,0.049357,171,620,0.9404,IL
3279,199817.17,0.05962,222,788,0.6898,CA
3280,235655.43,0.056568,113,775,0.8327,PA
3281,618238.66,0.056533,34,716,0.8692,NY
3282,398662.99,0.050357,221,676,0.8671,NJ
3283,219536.39,0.048762,115,688,0.7891,AZ
3284,507387.94,0.050701,126,760,0.738,CA
3285,202150.53,0.059745,120,736,0.7634,NJ
3286,444228.75,0.060907,220,771,0.7906,CA
3287,153047.75,0.042438,104,744,0.7966,TX
3288,457241.06,0.060123,56,784,0.8119,PA
3289,234976.28,0.045993,233,757,0.8454,GA
3290,177579.4,0.057189,59,777,0.7048,PA
3291,255834.33,0.05058,89,646,0.8873,Other
3292,319593.41,0.068158,145,684,0.8529,VA
3293,225790.58,0.048319,125,724,0.7895,TX
3294,361956.41,0.054286,264,789,0.7835,PA
3295,217000.03,0.058566,175,825,0.729,PA
3296,372938.04,0.04376,281,733,0.7575,PA
3297,344207.49,0.051771,223,712,0.7978,NY
3298,274466.54,0.049834,214,652,0.8408,Other
3299,231278.52,0.047362,199,779,0.709,NY
3300,302003.34,0.048103,57,715,0.798,VA
3301,361354.3,0.06362,16,850,0.6174,NJ
3302,713408.61,0.046514,199,707,0.833,VA
3303,430515.75,0.058164,62,835,0.7658,NY
3304,437659.06,0.055646,217,774,0.7523,CA
3305,1132378.09,0.03853,194,694,0.8682,NJ
3306,355820.37,0.057692,72,750,0.7789,IL
3307,350841.41,0.038365,240,775,0.6978,CA
3308,387242.65,0.058781,91,730,0.8892,GA
3309,179147.6,0.047428,22,778,0.6251,WA
3310,231016.46,0.052584,123,777,0.7476,WA
3311,224633.13,0.039557,100,767,0.7176,FL
3312,377537.92,0.053724,218,739,0.86,NY
3313,260829.3,0.06177,154,687,0.8379,WA
3314,300198.9,0.04443,12,737,0.9104,Other
3315,460171.52,0.046428,78,748,0.7747,CA
3316,415990.55,0.057046,290,656,0.8166,CA
3317,262295.12,0.057296,82,748,0.6874,CA
3318,208668.51,0.028158,125,736,0.8389,NY
3319,470181.29,0.072654,32,682,0.7898,VA
3320,399612.67,0.057786,25,725,0.7723,CA
3321,136924.43,0.059469,163,726,0.8538,GA
3322,245016.47,0.051065,83,827,0.7553,CA
3323,303908.5,0.033946,116,750,0.7406,CA
3324,400501.73,0.059247,124,787,0.7155,PA
3325,424873.04,0.046848,72,735,0.6966,PA
3326,320538.51,0.057939,152,656,0.7519,TX
3327,367089.66,0.050312,265,770,0.7915,FL
3328,290355.57,0.05488,136,710,0.8504,FL
3329,208306.69,0.04475,104,725,0.8112,Other
3330,250805.0,0.061144,28,693,0.8311,WA
3331,284516.36,0.040616,225,743,0.742,NJ
3332,277727.12,0.074956,14,788,0.8107,Other
3333,120751.77,0.074879,51,782,0.6535,IL
3334,235892.74,0.068827,185,811,0.6935,CA
3335,289321.13,0.065255,227,818,0.7187,NJ
3336,248546.07,0.051655,146,648,0.8618,AZ
3337,252440.11,0.064165,197,686,0.8279,GA
3338,351370.36,0.051538,77,659,0.826,Other
3339,173593.09,0.036965,37,768,0.7822,IL
3340,135588.66,0.067532,141,709,0.7468,AZ
3341,241185.97,0.063788,253,718,0.7924,NC
3342,397858.42,0.052187,139,730,0.8105,WA
3343,602835.04,0.040248,220,757,0.7483,Other
3344,401096.65,0.046638,321,673,0.8398,FL
3345,145696.55,0.034289,80,683,0.8414,PA
3346,254087.69,0.061951,64,740,0.692,TX
3347,316628.83,0.036467,122,794,0.6486,WA
3348,305564.45,0.055368,122,739,0.7876,IL
3349,359578.23,0.044063,154,704,0.7816,CA
3350,186713.0,0.038233,67,643,0.8388,NY
3351,290460.94,0.054884,14,783,0.7702,TX
3352,340832.1,0.049162,96,707,0.7599,NY
3353,409033.33,0.060882,130,688,0.7056,CA
3354,196305.39,0.039824,251,663,0.9313,Other
3355,241513.2,0.044927,120,675,0.8983,PA
3356,83556.81,0.028624,299,697,0.8781,Other
3357,213275.94,0.030657,227,729,0.7337,CA
3358,222796.33,0.070482,178,686,0.8241,FL
3359,178293.61,0.073336,224,748,0.7095,Other
3360,303921.73,0.053427,294,729,0.7868,GA
3361,275082.01,0.044262,62,840,0.6737,CA
3362,102063.84,0.049516,208,663,0.7945,AZ
3363,310822.9,0.061236,227,747,0.7989,TX
3364,185768.05,0.047356,184,748,0.76,TX
3365,351006.5,0.054876,126,694,0.907,NC
3366,158445.65,0.052372,225,744,0.7807,NC
3367,285930.18,0.046812,166,775,0.6215,GA
3368,248345.57,0.047238,205,744,0.6858,CA
3369,323319.36,0.055433,158,802,0.8297,TX
3370,298377.21,0.042731,150,642,0.8492,FL
3371,251494.43,0.057017,151,702,0.8258,NY
3372,141305.21,0.047784,146,806,0.7218,CA
3373,145111.31,0.053774,187,781,0.8144,GA
3374,216912.84,0.06634,144,764,0.6633,AZ
3375,281046.12,0.050818,46,795,0.7976,Other
3376,214547.93,0.061698,196,654,0.9195,VA
3377,373751.11,0.03458,271,776,0.7483,TX
3378,248786.55,0.047796,177,788,0.758,NJ
3379,182726.23,0.052777,94,710,0.7881,AZ
3380,248912.49,0.071733,187,850,0.598,CA
3381,312274.2,0.0329,253,749,0.801,TX
3382,326504.21,0.051538,13,641,0.8803,TX
3383,656889.18,0.067067,80,757,0.7783,PA
3384,208770.49,0.04465,89,708,0.8326,Other
3385,272920.17,0.050372,46,792,0.7036,NJ
3386,341723.01,0.055817,193,765,0.8324,IL
3387,279137.47,0.054345,277,713,0.8044,PA
3388,225194.97,0.068158,126,808,0.7466,WA
3389,140481.95,0.056985,49,782,0.7291,TX
3390,224162.04,0.065778,135,703,0.8654,PA
3391,174004.06,0.0489,203,733,0.7914,Other
3392,129706.18,0.045095,121,763,0.7553,Other
3393,197194.24,0.050243,206,724,0.8546,FL
3394,176100.25,0.040909,149,725,0.7072,CA
3395,366848.39,0.057335,189,742,0.7642,Other
3396,369716.33,0.048641,238,692,0.792,Other
3397,187822.81,0.045782,238,640,0.8876,CA
3398,250921.93,0.057487,209,751,0.786,CA
3399,122246.01,0.041063,292,650,0.8594,TX
3400,225832.09,0.060205,127,695,0.7843,PA
3401,337574.62,0.047717,146,660,0.8499,FL
3402,408898.42,0.064091,118,666,0.8619,TX
3403,204664.8,0.048573,146,759,0.7542,VA
3404,452858.36,0.058819,262,730,0.8443,TX
3405,142619.94,0.054296,167,728,0.8213,Other
3406,160904.69,0.059939,224,681,0.8334,NY
3407,388227.91,0.053599,89,710,0.6894,NY
3408,598393.92,0.035866,221,757,0.754,Other
3409,352231.67,0.062588,202,738,0.8133,CA
3410,277020.26,0.051623,67,777,0.7331,CA
3411,105047.44,0.060395,249,783,0.7569,NY
3412,113538.68,0.059402,78,729,0.7785,IL
3413,299010.6,0.044767,69,657,0.8654,NJ
3414,240114.65,0.043352,221,706,0.8803,Other
3415,171506.11,0.059054,118,736,0.8229,Other
3416,290538.0,0.049468,168,705,0.7463,CA
3417,297095.56,0.061864,59,693,0.7389,CA
3418,431484.62,0.050718,72,743,0.7995,IL
3419,299979.98,0.062734,124,849,0.7415,Other
3420,490302.32,0.056733,77,718,0.7165,TX
3421,283111.85,0.05538,95,740,0.7695,FL
3422,267827.73,0.04876,178,681,0.9511,TX
3423,455404.12,0.054824,253,796,0.7168,Other
3424,181625.4,0.064429,122,779,0.8716,CA
3425,1000991.29,0.051958,150,776,0.7068,IL
3426,333989.84,0.057812,233,801,0.6934,CA
3427,334828.31,0.052964,146,721,0.7617,PA
3428,357286.47,0.053746,128,726,0.7285,NY
3429,656521.95,0.069734,72,817,0.627,IL
3430,402974.41,0.064517,100,768,0.744,CA
3431,136998.44,0.053294,202,640,0.8761,CA
3432,530492.8,0.054645,132,760,0.7264,CA
3433,241976.66,0.045481,83,714,0.7793,WA
3434,296031.1,0.05077,211,780,0.8167,NC
3435,158630.95,0.055594,223,758,0.8126,CA
3436,357464.35,0.061006,234,662,0.8364,FL
3437,210424.37,0.059992,108,752,0.7908,NY
3438,295102.0,0.041407,247,749,0.6902,CA
3439,248241.03,0.06227,122,756,0.7793,WA
3440,670819.76,0.051612,123,766,0.7538,FL
3441,688325.51,0.04263,188,807,0.7017,GA
3442,288061.97,0.065864,138,759,0.7648,PA
3443,290334.79,0.067133,141,741,0.7727,AZ
3444,238458.52,0.055137,200,792,0.6681,NC
3445,464029.23,0.059588,112,841,0.7742,CA
3446,243284.31,0.060174,228,781,0.7911,CA
3447,233374.15,0.066458,129,749,0.7526,NY
3448,438171.99,0.059781,157,759,0.6751,CA
3449,221408.66,0.039223,39,752,0.6465,NY
3450,277342.99,0.072598,180,741,0.8793,Other
3451,138470.16,0.063157,19,837,0.6851,TX
3452,387273.2,0.047405,165,706,0.8484,GA
3453,675622.74,0.042204,101,792,0.6863,TX
3454,390253.35,0.057548,274,734,0.77,CA
3455,544601.51,0.049717,110,673,0.8267,CA
3456,192770.19,0.0558,120,732,0.7992,CA
3457,313748.17,0.059934,183,715,0.8067,FL
3458,184531.98,0.046836,155,766,0.7108,Other
3459,254614.4,0.041339,65,744,0.7298,PA
3460,399310.73,0.056358,134,694,0.8168,CA
3461,295321.32,0.047166,70,806,0.6336,CA
3462,149389.39,0.053961,48,789,0.6953,Other
3463,156097.63,0.039067,204,811,0.7092,CA
3464,151520.5,0.049978,214,751,0.7901,TX
3465,351918.07,0.05965,108,738,0.8569,WA
3466,714081.61,0.058559,67,772,0.7277,IL
3467,520792.1,0.044616,131,714,0.8049,TX
3468,120187.3,0.040817,138,746,0.6813,GA
3469,534712.33,0.052658,223,732,0.8039,FL
3470,429931.08,0.05811,102,674,0.7932,IL
3471,140732.33,0.056552,85,746,0.7593,CA
3472,246116.25,0.047378,41,720,0.8216,AZ
3473,461845.22,0.055478,143,729,0.8157,PA
3474,361383.53,0.067524,159,756,0.6931,CA
3475,156515.01,0.054551,95,797,0.7694,IL
3476,371325.37,0.036169,86,702,0.8118,FL
3477,107809.9,0.054532,225,725,0.8567,AZ
3478,255181.42,0.07294,68,706,0.8833,CA
3479,470749.11,0.039626,322,703,0.8932,FL
3480,284439.94,0.052797,204,713,0.7328,NC
3481,225365.34,0.050237,235,731,0.8081,TX
3482,420923.26,0.053459,122,766,0.678,FL
3483,437415.28,0.054443,29,754,0.8326,VA
3484,508651.23,0.0639,247,692,0.8949,NC
3485,418090.88,0.053348,112,798,0.7773,FL
3486,458914.25,0.065273,53,782,0.7214,NY
3487,392310.48,0.051323,175,699,0.8437,IL
3488,317898.65,0.048999,187,795,0.7035,AZ
3489,293689.7,0.045808,27,755,0.7674,GA
3490,253528.91,0.034329,251,733,0.7816,PA
3491,163478.09,0.055258,142,756,0.6659,VA
3492,183525.67,0.07304,157,739,0.7404,FL
3493,248474.0,0.057082,89,765,0.8713,NY
3494,314472.99,0.059367,126,748,0.7686,GA
3495,539482.52,0.04837,74,725,0.8013,NY
3496,276838.96,0.050057,115,649,0.8605,NJ
3497,443106.01,0.062346,144,764,0.7381,CA
3498,458489.21,0.072587,44,723,0.7969,PA
3499,254192.96,0.067379,87,775,0.7285,PA
3500,368652.81,0.060552,142,762,0.6463,WA
3501,252814.77,0.052852,101,724,0.8335,CA
3502,511427.52,0.054597,264,786,0.8198,AZ
3503,375543.47,0.044965,162,749,0.7138,CA
3504,165095.98,0.038018,73,747,0.7531,NC
3505,303363.21,0.041232,280,734,0.8603,IL
3506,592230.07,0.052998,235,816,0.6739,NY
3507,260002.37,0.04958,149,708,0.8278,Other
3508,345059.37,0.037806,116,725,0.97,NY
3509,360643.59,0.052127,176,684,0.8614,CA
3510,176931.81,0.049316,105,773,0.7541,NJ
3511,354980.66,0.040772,145,714,0.8472,IL
3512,150658.98,0.048798,86,719,0.8375,NC
3513,212876.86,0.04929,223,717,0.7673,FL
3514,457748.57,0.046334,32,743,0.6905,CA
3515,331220.74,0.061767,28,684,0.8595,FL
3516,245974.95,0.033471,107,639,0.907,PA
3517,344864.7,0.032642,130,761,0.7465,IL
3518,274569.17,0.052533,141,645,0.9467,WA
3519,283696.51,0.053461,119,778,0.8185,TX
3520,379104.94,0.056542,87,810,0.7565,IL
3521,203350.12,0.04711,113,733,0.7723,Other
3522,287262.41,0.043321,116,798,0.6239,FL
3523,245114.15,0.052427,47,739,0.7722,NY
3524,138202.94,0.048084,197,812,0.6242,Other
3525,186426.98,0.068011,207,719,0.6808,CA
3526,571313.23,0.049258,157,634,0.9066,IL
3527,335415.55,0.051968,155,736,0.8422,FL
3528,155497.55,0.077254,32,817,0.614,CA
3529,141045.88,0.050552,61,764,0.7458,NC
3530,268210.19,0.058062,98,717,0.7996,TX
3531,569511.32,0.058963,105,755,0.752,AZ
3532,259356.5,0.059814,271,784,0.672,NY
3533,507955.84,0.055395,249,736,0.8501,CA
3534,330502.28,0.054438,45,850,0.6147,TX
3535,348733.29,0.053503,130,717,0.703,WA
3536,154650.93,0.04674,100,785,0.6713,FL
3537,430148.3,0.055755,9,774,0.7738,TX
3538,242627.0,0.072786,195,709,0.7942,TX
3539,415979.64,0.064607,112,721,0.7584,IL
3540,195560.19,0.055539,189,786,0.7655,TX
3541,305489.96,0.061058,324,747,0.7904,Other
3542,330513.02,0.043808,167,755,0.6513,CA
3543,263204.09,0.049895,137,666,0.8717,CA
3544,338420.79,0.061978,51,770,0.8124,NY
3545,250226.38,0.067372,279,753,0.7623,TX
3546,210643.65,0.044791,72,737,0.7709,VA
3547,580977.62,0.047664,35,756,0.8605,AZ
3548,452267.36,0.074314,276,722,0.7605,PA
3549,200307.88,0.053463,256,713,0.7957,WA
3550,364324.39,0.070734,161,729,0.8063,VA
3551,201953.86,0.054569,189,719,0.8011,CA
3552,165527.38,0.054962,168,838,0.6793,CA
3553,449195.84,0.049445,100,781,0.748,PA
3554,131026.54,0.061926,123,696,0.8976,Other
3555,428088.47,0.066078,48,832,0.7386,WA
3556,251770.93,0.04215,315,721,0.7932,PA
3557,256479.5,0.048975,201,741,0.7359,CA
3558,339214.54,0.061651,59,780,0.7079,VA
3559,366421.45,0.051205,239,651,0.9066,GA
3560,194491.86,0.047566,233,729,0.7101,Other
3561,389639.22,0.062595,137,714,0.9233,GA
3562,296860.24,0.063535,178,749,0.7704,CA
3563,160295.67,0.048004,147,757,0.696,PA
3564,261334.5,0.054624,56,737,0.7918,NY
3565,525221.6,0.040415,229,734,0.7453,NY
3566,599869.65,0.043545,148,788,0.7164,PA
3567,389573.1,0.053742,307,754,0.692,AZ
3568,165106.41,0.052814,154,742,0.7663,NC
3569,351784.17,0.042831,297,747,0.6676,CA
3570,413696.3,0.04534,253,823,0.6762,CA
3571,391041.35,0.04185,328,748,0.7315,FL
3572,401607.06,0.057051,229,717,0.7753,GA
3573,332192.0,0.032824,182,654,0.8182,PA
3574,273051.16,0.042384,298,675,0.8395,NJ
3575,214536.38,0.033871,11,719,0.8431,NY
3576,120081.87,0.05669,122,735,0.8025,VA
3577,328679.63,0.034473,123,715,0.8672,CA
3578,306730.19,0.052817,167,756,0.7409,PA
3579,362546.9,0.068895,107,714,0.8193,VA
3580,154524.1,0.069234,180,699,0.8347,TX
3581,377096.92,0.034441,19,768,0.8127,TX
3582,711083.61,0.055484,25,802,0.6884,GA
3583,292231.79,0.04261,249,690,0.8639,CA
3584,274374.87,0.040569,179,751,0.7274,NJ
3585,324178.98,0.051365,73,654,0.8279,Other
3586,704012.69,0.064783,257,674,0.8207,CA
3587,177967.91,0.058497,230,714,0.8258,AZ
3588,309107.11,0.045349,100,791,0.6803,TX
3589,196841.51,0.05955,138,705,0.7637,NJ
3590,220542.98,0.030063,38,703,0.7806,CA
3591,275869.82,0.044971,198,742,0.7806,GA
3592,517257.17,0.044261,150,742,0.7314,Other
3593,634406.86,0.053283,198,705,0.8243,FL
3594,345125.7,0.050472,109,829,0.683,Other
3595,238120.56,0.051085,120,728,0.8236,NC
3596,866079.94,0.050753,107,745,0.7787,Other
3597,232722.14,0.052724,191,722,0.8836,GA
3598,218161.05,0.057901,130,760,0.7683,GA
3599,126915.35,0.053993,113,796,0.6693,Other
3600,528734.24,0.049656,78,815,0.7027,NC
3601,436136.49,0.056517,293,706,0.8113,WA
3602,837362.62,0.060761,131,790,0.6901,TX
3603,150951.59,0.04694,159,765,0.8336,CA
3604,543713.03,0.051906,99,784,0.7254,PA
3605,291140.42,0.064119,82,736,0.7513,TX
3606,405446.86,0.041472,92,732,0.7962,NY
3607,134389.86,0.070547,186,782,0.6974,WA
3608,546143.38,0.039108,222,783,0.7901,PA
3609,401889.53,0.049046,93,810,0.756,Other
3610,277198.87,0.042998,166,749,0.7785,FL
3611,377113.21,0.074379,66,735,0.814,TX
3612,199890.92,0.047466,222,629,0.8537,TX
3613,217347.33,0.047492,19,667,0.7698,Other
3614,228993.73,0.048793,242,722,0.7797,NY
3615,122549.76,0.053456,140,690,0.7994,Other
3616,415730.01,0.049216,261,777,0.6453,FL
3617,482249.61,0.051171,228,681,0.7796,TX
3618,205745.48,0.025,223,717,0.7389,VA
3619,329948.33,0.053072,198,719,0.746,PA
3620,250322.86,0.052678,123,794,0.7987,NJ
3621,327002.56,0.062886,248,713,0.8296,NY
3622,212689.84,0.065591,140,760,0.8105,NY
3623,189559.58,0.050623,104,749,0.7975,WA
3624,452903.2,0.060662,115,781,0.7977,CA
3625,274102.73,0.041484,174,778,0.7476,CA
3626,700779.82,0.060173,67,738,0.8576,CA
3627,288035.64,0.046775,125,664,0.786,NJ
3628,185955.91,0.040653,144,730,0.7855,VA
3629,489981.74,0.050644,307,739,0.7296,GA
3630,374692.16,0.066505,329,753,0.8305,Other
3631,391246.39,0.05431,110,707,0.8303,PA
3632,482034.18,0.067465,103,791,0.794,NJ
3633,210289.76,0.045013,324,741,0.7089,IL
3634,266395.15,0.062979,208,699,0.7863,AZ
3635,261149.31,0.045978,152,719,0.7095,CA
3636,157812.68,0.054753,108,827,0.7207,NY
3637,250542.65,0.054667,119,770,0.7319,NY
3638,514716.1,0.059115,24,787,0.776,Other
3639,313891.34,0.055007,156,693,0.8234,TX
3640,153932.95,0.045108,152,709,0.701,CA
3641,140066.45,0.061303,142,709,0.7245,PA
3642,596687.75,0.069817,220,748,0.777,PA
3643,270859.75,0.046662,151,732,0.8104,FL
3644,210800.07,0.034148,112,718,0.6887,IL
3645,249372.67,0.057493,70,724,0.79,PA
3646,145104.8,0.049188,213,704,0.7611,FL
3647,535198.41,0.051189,35,732,0.7316,NY
3648,236363.51,0.058062,56,790,0.7028,CA
3649,521951.88,0.047936,263,672,0.8466,VA
3650,288728.84,0.049811,140,756,0.7305,FL
3651,536750.9,0.051499,145,802,0.6256,PA
3652,316637.39,0.067198,82,732,0.7929,NY
3653,414138.07,0.052801,236,716,0.7838,CA
3654,389879.06,0.040143,273,782,0.6958,GA
3655,373428.18,0.040541,229,696,0.8037,NY
3656,329908.46,0.053892,195,739,0.7635,TX
3657,254032.42,0.041206,211,693,0.824,Other
3658,667934.65,0.036877,70,656,0.8423,AZ
3659,187564.55,0.058855,73,733,0.7945,NC
3660,282642.59,0.059345,195,683,0.8282,IL
3661,283991.23,0.048819,163,739,0.8219,PA
3662,338100.46,0.055437,103,790,0.8148,FL
3663,232521.35,0.054381,86,823,0.7055,TX
3664,325018.0,0.058524,145,744,0.7454,PA
3665,261455.88,0.058547,72,786,0.6673,NC
3666,138430.18,0.026442,282,758,0.7963,NJ
3667,283310.44,0.050095,129,723,0.75,AZ
3668,171913.31,0.057679,92,653,0.97,FL
3669,129252.92,0.048395,151,813,0.8541,FL
3670,300016.57,0.052862,176,693,0.8111,NY
3671,351353.28,0.060007,99,802,0.6416,GA
3672,357544.15,0.053309,114,764,0.7914,CA
3673,364115.65,0.067579,271,696,0.9241,FL
3674,118223.83,0.06377,40,754,0.7019,NC
3675,152900.46,0.051314,195,836,0.7896,IL
3676,685624.0,0.05052,34,809,0.6262,FL
3677,176090.98,0.025,302,717,0.7277,GA
